[02:57:30] [Netty EPOLL Server Child IO #1/INFO] (ViaProxy) [AUTH] (REDACTED_IP:35118 | CombatBot) Filling player data
[02:57:31] [Netty EPOLL Client IO #1/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:35118 | CombatBot) Connection closed
[02:57:36] [Netty EPOLL Server Child IO #2/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:46272 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:57:36] [Netty EPOLL Server Child IO #2/INFO] (ViaProxy) [AUTH] (REDACTED_IP:46272 | CombatBot) Filling player data
[02:57:36] [Netty EPOLL Client IO #2/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:46272 | CombatBot) Connection closed
[02:57:41] [Netty EPOLL Server Child IO #3/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:37112 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:57:52] [Netty EPOLL Server Child IO #3/INFO] (ViaProxy) [AUTH] (REDACTED_IP:37112 | CombatBot) Filling player data
[02:57:53] [Netty EPOLL Client IO #3/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:37112 | CombatBot) Connection closed
[02:57:58] [Netty EPOLL Server Child IO #4/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:59896 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:57:58] [Netty EPOLL Server Child IO #4/INFO] (ViaProxy) [AUTH] (REDACTED_IP:59896 | CombatBot) Filling player data
[02:57:58] [Netty EPOLL Client IO #4/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:59896 | CombatBot) Connection closed
[02:58:03] [Netty EPOLL Server Child IO #5/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:60468 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:58:14] [Netty EPOLL Server Child IO #5/INFO] (ViaProxy) [AUTH] (REDACTED_IP:60468 | CombatBot) Filling player data
[02:58:15] [Netty EPOLL Client IO #5/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:60468 | CombatBot) Connection closed
[02:58:20] [Netty EPOLL Server Child IO #6/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:50984 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:58:20] [Netty EPOLL Server Child IO #6/INFO] (ViaProxy) [AUTH] (REDACTED_IP:50984 | CombatBot) Filling player data
[02:58:20] [Netty EPOLL Client IO #6/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:50984 | CombatBot) Connection closed
[02:58:25] [Netty EPOLL Server Child IO #7/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:42926 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:58:36] [Netty EPOLL Server Child IO #7/INFO] (ViaProxy) [AUTH] (REDACTED_IP:42926 | CombatBot) Filling player data
[02:58:37] [Netty EPOLL Client IO #7/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:42926 | CombatBot) Connection closed
[02:58:42] [Netty EPOLL Server Child IO #0/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:38354 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:58:42] [Netty EPOLL Server Child IO #0/INFO] (ViaProxy) [AUTH] (REDACTED_IP:38354 | CombatBot) Filling player data
[02:58:42] [Netty EPOLL Client IO #0/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:38354 | CombatBot) Connection closed
[02:58:47] [Netty EPOLL Server Child IO #1/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:38356 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:58:58] [Netty EPOLL Server Child IO #1/INFO] (ViaProxy) [AUTH] (REDACTED_IP:38356 | CombatBot) Filling player data
[02:58:59] [Netty EPOLL Client IO #1/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:38356 | CombatBot) Connection closed
[02:59:04] [Netty EPOLL Server Child IO #2/INFO] (ViaProxy) [CONNECT] (REDACTED_IP:41632 | null) [1.21.5 <-> 26.2] Connecting to CLgamingTV.aternos.me:36025
[02:59:04] [Netty EPOLL Server Child IO #2/INFO] (ViaProxy) [AUTH] (REDACTED_IP:41632 | CombatBot) Filling player data
[02:59:04] [Netty EPOLL Client IO #2/INFO] (ViaProxy) [DISCONNECT] (REDACTED_IP:41632 | CombatBot) Connection closed
